agb_code,lci_name,ciqual_code,energy_kj,energy,water,proteins,carbohydrates,lipids,sugars,fructose,galactose,glucose,lactose,maltose,sucrose,starch,fiber,polyols,alcohol,organic_acids,saturated_fatty_acids,monounsaturated_fatty_acids,polyunsaturated_fatty_acids,40_fatty_acids,60_fatty_acids,80_fatty_acids,100_fatty_acids,120_fatty_acids,140_fatty_acids,160_fatty_acids,180_fatty_acids,181_oleic_acid,182_linoleic_acid,183_alpha-linolenic_acid,204_arachidonic_acid,205_epa,206_dha,cholesterol,salt,calcium,copper,iron,iodine,magnesium,manganese,phosphorus,potassium,selenium,sodium,zinc,retinol,beta-carotene,vitamin_d,vitamin_e,vitamin_k1,vitamin_k2,vitamin_c,vitamin_b1,vitamin_b2,vitamin_b3,vitamin_b5,vitamin_b6,vitamin_b9,vitamin_b12,source,is_energy_recalculated
11088,Cayenne pepper,11088,15600.0,3760.0,80.5,120.0,294.0,173.0,103.0,7.5,1.5,10.4,0.0,0.0,2.0,106.0,272.0,0.0,0.0,0.0,32.599999999999994,27.5,83.69999999999999,0.0,0.0,0.0,0.3,0.3,0.8999999999999999,23.599999999999998,4.9,27.5,20.0,2.5,0.057999999999999996,0.0,0.0,0.0,0.75,1480.0,3.7,78.0,100.0,1520.0,20.0,2930.0,20100.0,31.0,300.0,24.8,0.0,810.0,0.0,298.0,803.0,0.0,764.0,0.0,9.200000000000001,87.0,5.1,24.5,1060.0,3.3000000000000003,CALNUT2020_2020_07_07,
11015,"Black pepper, powder",11015,13800.0,3300.0,90.0,133.0,395.0,75.0,6.4,2.3000000000000003,1.5,2.4,0.0,0.0,0.2,106.0,257.0,0.0,0.0,0.0,29.0,20.6,21.7,0.05,0.05,0.05,0.05,1.9,2.2,16.5,4.6000000000000005,20.6,15.4,6.3,0.05,0.05,0.05,0.0,0.36,4800.0,10.0,170.0,100.0,1900.0,150.0,1700.0,16000.0,100.0,142.0,9.9,0.0,6080.0,1.3,19.3,1440.0,0.0,2.5,0.0,0.05,4.6000000000000005,18.2,2.3000000000000003,218.0,1.2,CALNUT2020_2020_07_07,
11056,Mix of 4 spices,11056,14600.0,3480.0,84.60000000000001,60.9,505.0,86.89999999999999,31.0,7.5,1.5,10.4,0.0,0.0,2.0,106.0,216.0,0.0,0.0,0.0,25.5,6.6000000000000005,23.599999999999998,0.0,0.0,0.0,0.0,0.0,0.2,4.9,19.9,6.6000000000000005,10.1,1.3,0.028999999999999998,0.0,0.0,0.0,1.9,6610.0,5.5,70.6,100.0,1350.0,29.4,1130.0,10400.0,31.0,770.0,10.1,0.0,810.0,0.0,23.2,94.0,0.0,392.0,0.0,0.63,28.599999999999998,5.1,2.1,360.0,1.0,CALNUT2020_2020_07_07,
11039,Saffron,11039,14900.0,3520.0,119.0,114.0,615.0,58.5,424.0,7.5,1.5,10.4,0.0,0.0,2.0,191.0,39.0,0.0,0.0,0.0,15.9,4.3,20.7,0.0,0.0,0.0,0.0,0.0,0.06,11.6,2.5,4.3,6.800000000000001,0.8500000000000001,0.02,0.0,0.0,0.0,3.7,1110.0,3.3000000000000003,111.0,100.0,2640.0,284.0,2520.0,17200.0,31.0,1480.0,10.9,0.0,3180.0,0.0,16.9,94.0,0.0,808.0,0.0,2.7,14.6,5.1,10.1,930.0,1.2,CALNUT2020_2020_07_07,
11065,"Vanilla, alcoholic extract",11065,9960.0,2400.0,645.0,0.5,24.1,0.0,,,,,,,,,0.0,0.0,329.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.1,,0.22999999999999998,1.3,,50.0,4.8,220.0,980.0,,40.0,0.6,0.0,,0.0,,,,0.0,0.08,0.71,3.2,0.26,0.19,0.0,0.0,CIQUAL2020_2020_07_07_edited,False
11098,"Vanilla, aqueous extract",11098,2450.0,577.0,856.0,0.3,144.0,0.0,144.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.075,30.0,0.03,0.5,,10.0,0.01,0.0,,,30.0,0.1,0.0,,0.0,0.0,0.0,,0.0,0.03,0.29000000000000004,1.3,0.10999999999999999,0.08,0.0,0.0,CIQUAL2020_2020_07_07_edited,False
11023,"Garlic, powder, dried",11023,14600.0,3440.0,64.80000000000001,167.0,628.0,7.7,24.3,3.1,0.0,0.7000000000000001,0.0,0.0,20.5,20.0,94.5,0.0,0.0,0.0,2.0,0.67,2.9,0.0,0.0,0.0,0.023999999999999997,0.0,0.12,0.97,0.8400000000000001,0.62,2.7,0.16,0.0,0.0,0.0,0.0,1.1,795.0,5.300000000000001,42.0,150.0,675.0,9.8,4160.0,11500.0,44.0,430.0,28.1,0.0,0.0,0.0,6.7,4.0,0.0,23.900000000000002,0.0,1.5,7.4,7.4,16.5,470.0,4.5,CALNUT2020_2020_07_07,
11000,"Garlic, fresh",11000,4700.0,1110.0,678.0,53.099999999999994,186.0,2.5,12.0,3.0,0.0,2.0,1.0,1.0,7.0,1.7999999999999998,58.0,2.5,0.0,7.3,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.22999999999999998,110.0,1.9,6.3,100.0,200.0,2.0,1300.0,5300.0,100.0,90.0,7.5,0.0,25.0,1.3,0.4,4.0,0.0,2.5,0.0,0.05,0.5,3.5999999999999996,11.0,261.0,2.0,CALNUT2020_2020_07_07,
11093,"Dill, fresh",11093,2020.0,482.0,860.0,39.300000000000004,39.0,11.0,12.0,2.5,1.9,1.5,1.0,1.0,3.5,1.7999999999999998,35.0,0.0,0.0,0.0,2.7,5.4,0.64,0.069,0.069,0.14,0.087,0.01,0.01,0.45999999999999996,0.08,5.4,0.56,0.087,0.0,0.0,0.0,0.0,1.5,2020.0,2.2,55.0,39.0,280.0,27.0,519.0,6470.0,27.0,270.0,18.0,0.0,6960.0,0.0,17.0,1520.0,0.0,700.0,0.0,4.3,24.0,3.0,3.0,1160.0,1.9,CALNUT2020_2020_07_07,
11033,"Basil, fresh",11033,1450.0,348.0,917.0,33.5,25.5,4.699999999999999,3.7,0.2,2.7,0.2,0.0,0.0,0.0,0.0,34.7,0.0,0.0,0.0,1.3,0.45999999999999996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.05,0.12,0.63,0.094,0.076,0.0,0.0,0.0,0.28,2730.0,3.9000000000000004,52.400000000000006,39.0,640.0,11.5,560.0,2950.0,16.0,120.0,8.100000000000001,0.0,31400.0,0.0,8.0,4150.0,0.0,145.0,0.0,0.76,9.0,2.1,1.6,680.0,0.34,CALNUT2020_2020_07_07,
11032,"Basil, dried",11032,10100.0,2440.0,104.0,230.0,101.0,40.7,17.1,7.5,1.9,7.5,0.0,0.0,0.2,20.0,377.0,0.0,0.0,0.0,21.6,12.4,5.0,0.0,0.0,0.0,0.0,0.0,0.45999999999999996,10.4,10.8,10.700000000000001,2.0,3.0,0.0,0.0,0.0,0.0,1.9,22400.0,21.0,898.0,150.0,7110.0,98.0,2740.0,26300.0,44.0,760.0,71.0,0.0,3780.0,0.0,107.0,17100.0,0.0,8.0,0.0,12.0,49.0,8.4,13.4,3100.0,0.8,CALNUT2020_2020_07_07,
11002,"Chervil, fresh",11002,1670.0,399.0,874.0,37.2,36.3,6.0,6.0,1.3,0.98,0.79,0.53,0.53,1.9,1.7999999999999998,25.5,0.0,0.0,0.0,2.2,0.097,2.5,0.038,0.038,0.075,0.047,0.046,0.08399999999999999,0.75,0.03,0.097,0.8,1.7000000000000002,0.0,2.4e-16,2.4e-16,0.0,0.38,2730.0,0.73,16.0,28.0,340.0,17.0,406.0,5970.0,1.0,100.0,11.0,0.0,0.0,0.0,29.0,1520.0,0.0,370.0,0.0,3.4000000000000004,15.0,3.0,0.26,2200.0,1.3,CALNUT2020_2020_07_07,
11003,"Chive or spring onion, fresh",11003,1240.0,297.0,906.0,25.7,21.0,5.2,17.5,2.5,1.9,1.5,1.0,1.0,3.5,0.0,31.9,0.0,0.0,0.0,1.5,0.42000000000000004,2.0,0.0,0.0,0.0,0.0,0.0,0.093,0.59,0.05499999999999999,0.17,0.8300000000000001,1.2,0.0,0.0,0.0,0.0,0.28,928.0,1.0,13.100000000000001,22.0,238.0,8.5,463.0,2750.0,3.5,115.0,4.5,0.0,16100.0,0.0,9.9,2600.0,0.0,397.0,0.0,1.2,5.699999999999999,1.9,1.2,783.0,0.65,CALNUT2020_2020_07_07,
11094,"Coriander, fresh",11094,926.0,223.0,922.0,21.299999999999997,8.7,5.2,8.7,1.9,1.4000000000000001,1.1,0.77,0.77,2.7,0.0,28.0,0.0,0.0,0.0,0.14,2.8000000000000003,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.14,0.31,0.047,0.038,0.0,0.0,0.0,1.2,670.0,2.3000000000000003,17.7,39.0,260.0,4.3,480.0,5210.0,16.0,460.0,5.0,0.0,39300.0,0.0,25.0,3100.0,0.0,270.0,0.0,1.6,11.100000000000001,5.699999999999999,1.5,620.0,0.67,CALNUT2020_2020_07_07,
11092,"Tarragon, fresh",11092,1840.0,440.0,859.0,38.0,41.0,0.0,12.0,2.5,1.9,1.5,1.0,1.0,3.5,1.7999999999999998,62.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2100.0,2.1,31.9,39.0,310.0,10.600000000000001,655.0,5550.0,16.0,113.0,8.7,0.0,6960.0,0.0,14.6,1520.0,0.0,248.0,0.0,1.4000000000000001,9.1,3.4000000000000004,1.7000000000000002,721.0,1.2,CALNUT2020_2020_07_07,
11060,"Provence herbs, dried",11060,11700.0,2830.0,71.0,115.0,230.0,72.0,185.0,5.8999999999999995,0.75,13.3,0.0,0.0,14.8,20.0,401.0,0.0,0.0,0.0,18.799999999999997,5.300000000000001,28.599999999999998,0.0,0.0,0.0,0.18,0.14,0.8,13.600000000000001,4.1,5.300000000000001,20.8,7.800000000000001,0.0,0.0,0.0,0.0,0.8799999999999999,18600.0,10.600000000000001,698.0,150.0,3040.0,52.0,2970.0,19700.0,44.0,350.0,54.699999999999996,0.0,10800.0,0.0,16.9,15400.0,0.0,540.0,0.0,3.4000000000000004,60.300000000000004,0.0,15.8,2740.0,3.3000000000000003,CALNUT2020_2020_07_07,
11034,"Marjoram, dried",11034,11400.0,2760.0,76.39999999999999,127.0,203.0,70.4,40.9,,,,,,,,403.0,0.0,0.0,0.0,5.300000000000001,9.399999999999999,44.1,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.4,,,,,0.0,0.0,0.0,1.9,19900.0,11.299999999999999,827.0,,3460.0,54.3,3060.0,15200.0,,770.0,36.0,0.0,48100.0,0.0,16.9,6220.0,,514.0,2.9,3.2,41.2,,11.899999999999999,2740.0,0.0,CIQUAL2020_2020_07_07_edited,False
51500,Molokhia powder (dried jute leaves),51500,9940.0,2390.0,84.0,230.0,127.0,18.0,,5.0,,37.0,5.0,5.0,32.0,6.0,400.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.7000000000000002,20000.0,16.0,870.0,3210.0,6090.0,125.0,3070.0,35800.0,50.0,679.0,30.0,,23600.0,,28.0,,,,0.8999999999999999,3.5999999999999996,26.0,24.0,5.5,283.0,,CIQUAL2020_2020_07_07_edited,False
11027,"Mint, fresh",11027,2400.0,576.0,821.0,35.2,53.0,8.4,53.0,2.5,1.9,1.5,1.0,1.0,3.5,0.0,74.0,0.0,0.0,0.0,2.2,0.29000000000000004,4.5,0.049,0.049,0.099,0.062,0.06,0.05,1.6,0.22999999999999998,0.21999999999999997,1.1,0.17,0.14,0.053,0.053,0.0,0.76,2210.0,2.8000000000000003,84.80000000000001,39.0,715.0,11.5,665.0,5140.0,5.0,305.0,11.0,0.0,7400.0,0.0,50.0,1520.0,0.0,226.0,0.0,2.2,13.3,2.9,1.4000000000000001,1100.0,0.8,CALNUT2020_2020_07_07,
11035,"Oregano, dried",11035,11000.0,2650.0,99.3,90.0,264.0,42.800000000000004,40.9,11.299999999999999,1.5,19.0,0.0,0.0,9.1,20.0,425.0,0.0,0.0,0.0,15.5,7.199999999999999,13.700000000000001,0.0,0.0,0.0,0.04,2.5,0.04,7.9,5.1,7.1,7.5,6.2,0.0,0.0,0.0,0.0,0.63,16000.0,6.3,368.0,150.0,2700.0,49.900000000000006,1480.0,12600.0,44.0,250.0,26.9,0.0,10100.0,0.0,183.0,6220.0,0.0,23.0,0.0,5.300000000000001,46.4,9.200000000000001,10.4,2370.0,1.7999999999999998,CALNUT2020_2020_07_07,
11014,"Parsley, fresh",11014,1800.0,430.0,855.0,37.1,34.8,6.3,9.5,3.0,1.5,5.0,0.0,0.0,0.0,3.5999999999999996,43.0,0.0,0.0,0.0,1.0,1.1,2.9,0.0,0.0,0.0,0.0,0.047999999999999994,0.023,0.71,0.043,0.045,1.0,1.6,0.1,0.0,0.0,0.0,5.8999999999999995,2180.0,1.2,46.7,25.0,395.0,17.0,650.0,5980.0,1.0,543.0,7.7,10.0,50500.0,0.0,17.3,12200.0,0.0,1770.0,0.0,2.0,15.1,3.5,1.5,1340.0,1.0,CALNUT2020_2020_07_07,
11024,"Parsley, dried",11024,12100.0,2910.0,39.5,290.0,168.0,53.4,72.69999999999999,4.2,0.0,27.599999999999998,0.0,0.0,40.9,20.0,297.0,0.0,0.0,0.0,13.799999999999999,7.6,31.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.5800000000000001,7.6,12.5,18.6,0.0,0.0,0.0,0.0,10.5,6580.0,6.2,380.0,150.0,3860.0,55.7,4920.0,44900.0,44.0,4220.0,57.800000000000004,0.0,11500.0,0.0,89.60000000000001,13600.0,0.0,1370.0,0.0,23.2,102.0,17.9,11.399999999999999,1870.0,6.2,CALNUT2020_2020_07_07,
11016,"Horseradish, fresh",11016,4370.0,1040.0,693.0,75.0,130.0,7.0,11.0,2.4,1.7999999999999998,1.5,0.97,0.97,3.4000000000000004,1.7999999999999998,75.0,0.0,0.0,2.0,1.1,0.67,3.8,0.0011,0.0011,0.0023,0.0013999999999999998,0.0013999999999999998,0.0026,1.0,0.09,0.62,1.2,2.7,0.0,0.0,0.0,0.0,0.15,937.0,2.3000000000000003,13.0,9.0,250.0,4.6000000000000005,805.0,5870.0,2.0,60.0,14.0,0.0,110.0,0.0,0.0,1520.0,0.0,1520.0,0.0,1.1,6.0,3.4000000000000004,1.7999999999999998,721.0,1.4000000000000001,CALNUT2020_2020_07_07,
11068,"Rosemary, fresh",11068,4980.0,1210.0,678.0,33.1,66.0,58.6,11.0,2.4,1.7999999999999998,1.5,0.97,0.97,3.4000000000000004,1.7999999999999998,141.0,0.0,0.0,0.0,28.4,11.6,9.0,0.37,0.37,0.73,0.19,0.14,1.2,19.2,2.3000000000000003,1.5,6.6000000000000005,0.99,0.8,0.31,0.31,0.0,0.65,3170.0,3.0,66.5,39.0,910.0,9.6,660.0,6680.0,16.0,260.0,9.3,0.0,6960.0,0.0,14.6,1520.0,0.0,218.0,0.0,1.5,9.1,8.0,3.4000000000000004,1090.0,0.36,CALNUT2020_2020_07_07,
11036,"Rosemary, dried",11036,13500.0,3280.0,93.10000000000001,48.8,215.0,152.0,24.3,4.1,0.53,9.3,0.0,0.0,10.4,20.0,426.0,0.0,0.0,0.0,73.7,30.099999999999998,23.4,0.0,0.0,0.0,0.5,0.37,3.2,49.900000000000006,6.0,23.4,17.0,6.4,0.0,0.0,0.0,0.0,1.3,12800.0,5.5,293.0,150.0,2200.0,18.700000000000003,700.0,9550.0,44.0,500.0,32.3,0.0,10800.0,0.0,74.80000000000001,15400.0,0.0,612.0,0.0,4.3,10.0,8.4,17.4,3070.0,5.1,CALNUT2020_2020_07_07,
11062,"Savory, dried",11062,10900.0,2640.0,90.0,67.30000000000001,230.0,59.1,,,,,,,,,457.0,0.0,0.0,0.0,32.599999999999994,,,,,,,,,,,,,,,,,0.0,0.6,21300.0,8.5,379.0,,3770.0,61.0,1400.0,10500.0,,240.0,43.0,0.0,,0.0,,,,500.0,3.7,,40.8,,18.1,,0.0,CIQUAL2020_2020_07_07_edited,False
11069,"Sage, fresh",11069,1520.0,367.0,856.0,40.0,9.7,2.5,3.0,1.0,0.0,3.0,1.0,1.0,1.0,1.7999999999999998,70.0,2.5,0.0,3.4000000000000004,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.28,2300.0,1.3,46.0,100.0,540.0,19.0,570.0,5100.0,100.0,111.0,2.8000000000000003,0.0,6520.0,1.3,14.6,449.0,0.0,2.5,0.0,0.8999999999999999,0.5,6.800000000000001,1.4000000000000001,721.0,1.4000000000000001,CALNUT2020_2020_07_07,
11037,"Sage, dried",11037,13200.0,3200.0,79.6,106.0,204.0,128.0,17.1,2.9,0.37,6.5,0.0,0.0,7.3,20.0,403.0,0.0,0.0,0.0,70.3,18.700000000000003,17.6,0.0,0.0,7.1,7.6,3.0,7.199999999999999,31.5,12.5,18.700000000000003,12.8,4.8,0.0,0.0,0.0,0.0,0.28,16500.0,7.6,281.0,150.0,4280.0,31.299999999999997,910.0,10700.0,44.0,110.0,47.0,0.0,34900.0,0.0,74.80000000000001,17100.0,0.0,324.0,0.0,3.4000000000000004,57.199999999999996,8.4,26.9,2740.0,7.5,CALNUT2020_2020_07_07,
11070,"Thyme, fresh",11070,4460.0,1070.0,651.0,55.599999999999994,105.0,16.8,11.0,2.4,1.7999999999999998,1.5,0.97,0.97,3.4000000000000004,1.7999999999999998,140.0,0.0,0.0,0.0,4.699999999999999,0.81,5.300000000000001,0.03,0.03,0.41000000000000003,0.21000000000000002,0.39,0.26,2.9,0.47,0.43999999999999995,2.2,0.34,0.27,0.10999999999999999,0.10999999999999999,0.0,0.22999999999999998,4050.0,5.6000000000000005,175.0,39.0,1600.0,17.2,1060.0,6090.0,16.0,90.0,18.1,0.0,28500.0,0.0,17.0,1520.0,0.0,1600.0,0.0,4.699999999999999,18.2,4.1,3.5,450.0,0.48,CALNUT2020_2020_07_07,
11038,"Thyme, dried",11038,11800.0,2850.0,77.9,91.1,269.0,74.3,17.1,2.9,0.37,6.5,0.0,0.0,7.3,20.0,370.0,0.0,0.0,0.0,27.3,4.699999999999999,11.899999999999999,0.0,0.0,2.4,1.2,2.3000000000000003,1.5,17.1,2.8000000000000003,4.699999999999999,8.7,3.2,0.0,0.0,0.0,0.0,1.4000000000000001,18900.0,8.6,1240.0,150.0,2200.0,78.7,2010.0,8140.0,44.0,550.0,61.8,0.0,22600.0,0.0,74.80000000000001,17100.0,0.0,500.0,0.0,4.0,49.400000000000006,0.0,5.5,2740.0,5.1,CALNUT2020_2020_07_07,
37000,cream sauce for pizza base,37000,11000.0,2610.0,,77.0,511.0,26.0,18.0,,,,,,,,10.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,17.5,90.0,,,,,,,,,7000.0,,,,,,,,,,,,,,,,CIQUAL2020_2020_07_07_edited,False
37002,Tomato sauce for pizza base,37002,9830.0,2320.0,,69.0,446.0,27.0,15.0,,,,,,,,10.0,0.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,17.5,120.0,,,,,,,,,7000.0,,,,,,,,,,,,,,,,CIQUAL2020_2020_07_07_edited,False
11507,Sodium bicarbonate,11507,17.0,4.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,274000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIQUAL2020_2020_07_07_edited,False
11007,"Gelatine, dried",11007,14800.0,3480.0,117.0,869.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.41000000000000003,0.22999999999999998,0.0,0.0,0.0,0.0,0.0011,0.03,0.21999999999999997,0.1,0.34,0.02,0.01,0.01,0.0,0.0,0.0,7.5,2800.0,1.5,12.0,50.0,110.0,3.0,0.0,120.0,100.0,2980.0,12.0,0.0,35.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.06,0.0,0.0,CALNUT2020_2020_07_07,
42200,Soy lecithin,42200,32100.0,7790.0,10.0,0.0,80.0,830.0,33.0,,,,,,32.0,,0.0,0.0,0.0,0.0,126.0,70.3,418.0,,,,,,,92.10000000000001,24.6,70.3,304.0,40.099999999999994,,,,0.0,0.38,1250.0,0.0,25.0,0.0,1150.0,,27500.0,8750.0,,150.0,0.0,0.0,,0.0,325.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIQUAL2020_2020_07_07_edited,False
11046,Baking powder or raising agent,11046,6510.0,1530.0,54.0,19.6,332.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,19.0,0.0,0.0,23.4,0.5,0.8300000000000001,0.8300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6000000000000005,89600.0,0.12,111.0,75.0,210.0,0.13,72400.0,308.0,100.0,142000.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CALNUT2020_2020_07_07,
20916,Miso,20916,7540.0,1790.0,480.0,107.0,181.0,53.099999999999994,62.0,60.0,0.0,0.0,0.0,2.0,0.0,2.0,54.0,0.0,0.0,18.9,10.1,11.0,28.3,0.0,0.0,0.0,0.0,0.0,0.16,7.800000000000001,2.1,11.0,5.0,0.53,0.028,0.0,0.0,0.0,83.5,625.0,4.2,21.0,75.0,480.0,8.6,2350.0,2730.0,100.0,33400.0,25.6,0.0,520.0,0.0,0.1,293.0,0.0,0.0,0.8,1.7000000000000002,6.0,3.4000000000000004,2.0,190.0,0.79,CALNUT2020_2020_07_07,
31089,"Syrup, agave",31089,13000.0,3050.0,218.0,2.5,781.0,5.0,702.0,6.2,0.0,95.5,0.0,0.8799999999999999,5.5,0.0,0.0,79.0,0.0,0.0,2.5,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.05,0.0,0.18,455.0,0.14,1.4000000000000001,3.0,114.0,0.64,25.0,703.0,10.0,39.900000000000006,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.96,0.53,0.02,0.0,0.0,CALNUT2020_2020_07_07,
31034,"Syrup, maple",31034,11100.0,2620.0,323.0,0.4,671.0,0.6,626.0,4.3,0.0,7.1,0.0,0.0,615.0,0.0,0.0,45.0,0.0,0.0,0.07,0.10999999999999999,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0091,0.0091,0.005999999999999999,0.0091,0.0,0.0,0.0,0.15,1060.0,0.18,1.1,3.0,210.0,26.0,20.0,2190.0,10.0,65.7,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.81,0.36,0.02,0.0,0.66,CALNUT2020_2020_07_07,
20919,Light syrup for canned fruits in syrup,20919,2740.0,645.0,843.0,3.4000000000000004,150.0,2.5,136.0,44.400000000000006,0.0,48.8,0.73,4.4,38.7,2.0,2.5,0.0,0.0,1.2,0.53,1.0,0.7000000000000001,0.03,0.0,0.0,0.0,0.0027,0.0037,0.26,0.083,0.66,0.24,0.025,0.0013,0.0,0.0,0.0,0.10999999999999999,71.3,0.25,0.95,100.0,63.0,3.0,59.800000000000004,995.0,100.0,42.300000000000004,0.42999999999999994,0.0,35.699999999999996,0.0,1.1,4.0,0.0,45.0,0.15,0.05,1.2,0.43999999999999995,0.082,90.19999999999999,1.7999999999999998,CALNUT2020_2020_07_07,
20918,Syrup for canned fruits in syrup,20918,3380.0,795.0,806.0,2.5,184.0,2.5,149.0,54.0,0.0,67.0,0.63,15.5,11.799999999999999,2.0,2.5,0.0,0.0,7.199999999999999,0.53,1.0,0.7000000000000001,0.04,0.0,0.0,0.0,0.0027,0.0037,0.26,0.083,0.66,0.24,0.025,0.0013,0.0,0.0,0.0,0.19,64.0,0.25,0.7000000000000001,160.0,37.5,0.44999999999999996,68.0,740.0,100.0,75.0,0.25,0.0,1320.0,0.0,1.1,4.0,0.0,2.5,0.15,0.05,0.95,0.49,0.41000000000000003,110.0,3.7,CALNUT2020_2020_07_07,
9640,Oat bran,9640,15100.0,3590.0,75.3,158.0,510.0,64.80000000000001,22.3,1.0,0.0,1.0,1.0,1.0,5.8,488.0,167.0,0.0,0.0,0.0,11.6,23.799999999999997,27.7,0.0,0.0,0.0,0.0,0.24,0.15,10.600000000000001,0.67,12.6,25.9,1.7000000000000002,0.12,0.0,0.0,0.0,0.16,626.0,4.0,54.1,24.0,2350.0,56.3,6270.0,5660.0,452.0,65.0,31.099999999999998,0.0,0.0,0.0,10.1,32.0,0.0,0.0,0.0,2.2,9.3,14.9,1.7000000000000002,520.0,11.7,CALNUT2020_2020_07_07,
9621,Wheat bran,9621,11600.0,2790.0,90.5,154.0,236.0,43.5,24.6,4.9,0.0,5.0,0.0,0.0,14.5,209.0,420.0,0.0,0.0,0.0,8.4,6.7,24.900000000000002,0.0,0.0,0.0,0.0,0.02,0.07,6.800000000000001,0.4,6.6000000000000005,23.2,1.6,0.08099999999999999,0.0,0.0,0.0,0.33,739.0,10.5,148.0,24.0,5460.0,133.0,10300.0,12600.0,68.0,133.0,74.9,0.0,60.0,0.0,15.5,425.0,0.0,0.0,0.0,4.699999999999999,216.0,22.9,13.4,1100.0,7.1,CALNUT2020_2020_07_07,
9641,Maize/corn bran,9641,9210.0,2260.0,47.1,83.6,66.5,9.200000000000001,0.0,,,,,,,,790.0,0.0,0.0,0.0,1.3,2.4,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.15,,,,,0.0,0.0,0.0,0.18,420.0,2.5,27.9,,640.0,1.4000000000000001,720.0,440.0,,70.0,15.600000000000001,0.0,320.0,0.0,4.2,3.0,,0.0,0.1,1.0,27.400000000000002,6.4,1.5,40.0,0.0,CIQUAL2020_2020_07_07_edited,False
9643,Rice bran,9643,16500.0,3980.0,61.2,139.0,281.0,209.0,9.0,2.0,,2.0,,,5.0,,210.0,0.0,0.0,0.0,41.7,75.5,74.6,0.0,0.0,0.0,0.0,0.19,0.78,35.6,3.7,,,,,0.0,0.0,0.0,0.13,570.0,7.3,185.0,,7810.0,142.0,16800.0,14900.0,156.0,50.0,60.4,0.0,0.0,0.0,49.2,19.0,,0.0,27.5,2.8000000000000003,340.0,73.89999999999999,40.7,630.0,0.0,CIQUAL2020_2020_07_07_edited,False
20917,Tempeh,20917,6340.0,1510.0,637.0,161.0,78.89999999999999,47.0,2.4,0.5,0.5,1.1,0.5,0.5,1.3,1.7999999999999998,62.0,0.0,0.0,2.5,5.699999999999999,10.9,27.9,0.05,0.05,0.05,0.05,0.05,0.05,4.0,1.4000000000000001,10.4,25.099999999999998,2.4,0.05,0.05,0.05,0.0,0.98,880.0,4.6000000000000005,17.0,100.0,600.0,13.0,1900.0,3100.0,100.0,390.0,13.0,0.0,25.0,1.3,11.7,203.0,0.0,2.5,0.19,1.7999999999999998,14.6,5.699999999999999,0.9099999999999999,385.0,0.3,CALNUT2020_2020_07_07,
